iteration,target_column,#classes,#class_0,#class_1,#class_2,min_class_size,training_type,K,algorithm,feature_set,Features_count,balanced,accuracy,precision,recall,F1,AUC
7,target_population,2,270,196,0,196,LOOCV,,SVM,desc_user,300,True,0.3540772532188841,0.3651483761227104,0.3540772532188841,0.3580762640334848,
7,target_population,2,270,196,0,196,K-Fold,5.0,AdaBoost,desc_user,300,True,0.592274678111588,0.6095527833725258,0.592274678111588,0.4792394258171827,0.5230914588057446
7,target_population,2,270,196,0,196,LOOCV,,AdaBoost,desc_user,300,True,0.5686695278969958,0.4893765074898843,0.5686695278969958,0.4443614037095209,0.8532501889644747
7,target_population,2,270,196,0,196,K-Fold,5.0,XGBoost,desc_user,300,True,0.5815450643776824,0.5575936189201465,0.5815450643776824,0.5192644946655439,0.5395691609977324
7,target_population,2,270,196,0,196,LOOCV,,XGBoost,desc_user,300,True,0.5879828326180258,0.569499864980268,0.5879828326180258,0.5219433225239997,0.326379440665155
7,target_population,2,270,196,0,196,K-Fold,5.0,LogReg,desc_fullname,300,True,0.6566523605150214,0.6513168903134677,0.6566523605150214,0.6473047753882826,0.7037698412698413
7,target_population,2,270,196,0,196,LOOCV,,LogReg,desc_fullname,300,True,0.6609442060085837,0.6559544376233679,0.6609442060085837,0.6517134656959289,0.6884920634920635
7,target_population,2,270,196,0,196,K-Fold,5.0,DecisionTree,desc_fullname,300,True,0.5901287553648069,0.6003906035852213,0.5901287553648069,0.5926663336557992,0.6460128495842781
7,target_population,2,270,196,0,196,LOOCV,,DecisionTree,desc_fullname,300,True,0.5836909871244635,0.6706146142841422,0.5836909871244635,0.5656144115653943,0.6008597883597884
7,target_population,2,270,196,0,196,K-Fold,5.0,RandomForest,desc_fullname,300,True,0.6094420600858369,0.6200289919446432,0.6094420600858369,0.6118790580766845,0.6904289493575209
7,target_population,2,270,196,0,196,LOOCV,,RandomForest,desc_fullname,300,True,0.6223175965665236,0.6709085048280727,0.6223175965665236,0.6186361553279164,0.6761337868480726
7,target_population,2,270,196,0,196,K-Fold,5.0,SVM,desc_fullname,300,True,0.6416309012875536,0.6351933122886015,0.6416309012875536,0.63276973492828,0.684589947089947
7,target_population,2,270,196,0,196,LOOCV,,SVM,desc_fullname,300,True,0.6502145922746781,0.6443655824038395,0.6502145922746781,0.6409872671761826,
7,target_population,2,270,196,0,196,K-Fold,5.0,AdaBoost,desc_fullname,300,True,0.6330472103004292,0.6524066196344728,0.6330472103004292,0.5767778052985623,0.6118669690098262
7,target_population,2,270,196,0,196,LOOCV,,AdaBoost,desc_fullname,300,True,0.6502145922746781,0.6739422640640631,0.6502145922746781,0.6026912237033408,0.398941798941799
7,target_population,2,270,196,0,196,K-Fold,5.0,XGBoost,desc_fullname,300,True,0.6244635193133047,0.6219214262132717,0.6244635193133047,0.5863347444733056,0.615712396069539
7,target_population,2,270,196,0,196,LOOCV,,XGBoost,desc_fullname,300,True,0.630901287553648,0.6293063449715811,0.630901287553648,0.5965352901405138,0.5105442176870748
7,target_population,2,270,196,0,196,K-Fold,5.0,LogReg,user_fullname,300,True,0.6523605150214592,0.6654776976376464,0.6523605150214592,0.6139741365382859,0.6566137566137566
7,target_population,2,270,196,0,196,LOOCV,,LogReg,user_fullname,300,True,0.6566523605150214,0.6718931398763401,0.6566523605150214,0.6187398879390478,0.5047430083144369
7,target_population,2,270,196,0,196,K-Fold,5.0,DecisionTree,user_fullname,300,True,0.575107296137339,0.5745171348482758,0.575107296137339,0.5748017625438717,0.6384164777021921
7,target_population,2,270,196,0,196,LOOCV,,DecisionTree,user_fullname,300,True,0.5407725321888412,0.6879857767193551,0.5407725321888412,0.492564444952709,0.5119425547996976
