iteration,target_column,#classes,#class_0,#class_1,#class_2,min_class_size,training_type,K,algorithm,feature_set,Features_count,balanced,accuracy,precision,recall,F1,AUC
2,target_population,3,100,43,57,43,K-Fold,5,XGBoost,desc_user_fullname,178,False,0.445,0.33042986425339366,0.445,0.3495763620763621,0.5370615295532494
2,target_population,3,100,43,57,43,LOOCV,,XGBoost,desc_user_fullname,178,True,0.385,0.44625843994314146,0.385,0.35121694455236535,0.41251121776312855
2,target_population,3,100,43,57,43,LOOCV,,XGBoost,desc_user_fullname,178,False,0.445,0.33592283950617285,0.445,0.36007008360596143,0.42752643534809137
2,target_population,3,100,43,57,43,K-Fold,5,LogReg,numeric,11,True,0.6,0.6193041781533064,0.6,0.6030831870831871,0.770167019286446
2,target_population,3,100,43,57,43,K-Fold,5,LogReg,numeric,11,False,0.64,0.6394696688592792,0.64,0.6313913120768517,0.763012170950069
2,target_population,3,100,43,57,43,LOOCV,,LogReg,numeric,11,True,0.55,0.566223316912972,0.55,0.5547504456327986,0.7520269297581399
2,target_population,3,100,43,57,43,LOOCV,,LogReg,numeric,11,False,0.625,0.6360454895643648,0.625,0.6113967894850247,0.7450541646251837
2,target_population,3,100,43,57,43,K-Fold,5,DecisionTree,numeric,11,True,0.56,0.5707884333546278,0.56,0.563616171627776,0.6540621798583581
2,target_population,3,100,43,57,43,K-Fold,5,DecisionTree,numeric,11,False,0.485,0.49141623999696593,0.485,0.48722021589947667,0.5969032559796891
2,target_population,3,100,43,57,43,LOOCV,,DecisionTree,numeric,11,True,0.495,0.5029355000931273,0.495,0.49775032176531225,0.6002656897242885
2,target_population,3,100,43,57,43,LOOCV,,DecisionTree,numeric,11,False,0.535,0.5308797543919495,0.535,0.5327258403361345,0.6248634804685761
2,target_population,3,100,43,57,43,K-Fold,5,RandomForest,numeric,11,True,0.635,0.6374556315256831,0.635,0.6236626272759433,0.7310207852656897
2,target_population,3,100,43,57,43,K-Fold,5,RandomForest,numeric,11,False,0.59,0.5934741995971943,0.59,0.5826350561893229,0.7396981092156252
2,target_population,3,100,43,57,43,LOOCV,,RandomForest,numeric,11,True,0.62,0.6107989222915485,0.62,0.6023224067398091,0.7247860318025923
2,target_population,3,100,43,57,43,LOOCV,,RandomForest,numeric,11,False,0.59,0.5859794713160855,0.59,0.5760356985134439,0.7157283072023517
2,target_population,3,100,43,57,43,K-Fold,5,SVM,numeric,11,True,0.61,0.6298434245493069,0.61,0.6127172758702965,0.7543001915282171
2,target_population,3,100,43,57,43,K-Fold,5,SVM,numeric,11,False,0.62,0.6178415823022122,0.62,0.6067311096430879,0.7298737918132824
2,target_population,3,100,43,57,43,LOOCV,,SVM,numeric,11,True,0.575,0.6042909174159175,0.575,0.5792385512669527,0.7307636363636364
2,target_population,3,100,43,57,43,LOOCV,,SVM,numeric,11,False,0.59,0.5991655335146376,0.59,0.5705973604364162,0.6774134626519978
2,target_population,3,100,43,57,43,K-Fold,5,AdaBoost,numeric,11,True,0.555,0.5785555555555555,0.555,0.5599747474747474,0.7237897198343057
2,target_population,3,100,43,57,43,K-Fold,5,AdaBoost,numeric,11,False,0.615,0.604666970646908,0.615,0.6021804974086448,0.7181531268094963
